Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
18261,The Nibelungenlied,Unknown,"Unknown, Unknown","Margaret Armour, A.T. Hatto","=""0140441379""","=""9780140441376""",0,3.82,Penguin Classics,Paperback,404,1965,1200,,2024/05/10,"to-read, books-on-tape","to-read (#1164), books-on-tape (#79)",to-read,,,,0,0
736131,"The Valley of Fear (Sherlock Holmes, #7)",Arthur Conan Doyle,"Doyle, Arthur Conan",David Timson,"=""9626344245""","=""9789626344248""",0,3.96,Naxos Audio Books,Audio CD,7,2007,1915,,2024/05/10,"to-read, books-on-tape","to-read (#1163), books-on-tape (#78)",to-read,,,,0,0
64416,The Good Woman of Setzuan,Bertolt Brecht,"Brecht, Bertolt",Eric Bentley,"=""0816635277""","=""9780816635276""",0,3.67,University of Minnesota Press,Paperback,112,1999,1943,,2024/05/10,"to-read, books-on-tape","to-read (#1162), books-on-tape (#77)",to-read,,,,0,0
199514774,"Frostbite: How Refrigeration Changed Our Food, Our Planet, and Ourselves",Nicola Twilley,"Twilley, Nicola",,"=""0735223289""","=""9780735223288""",0,4.32,Penguin Press,Hardcover,400,2024,,,2024/05/10,to-read,to-read (#1161),to-read,,,,0,0
46187618,"Los Diez Libros De Fortuna De Amor, Divididos En Dos Tomos (Spanish Edition)",Antonio Lo De Frasso,"Frasso, Antonio Lo De",,"=""027423999X""","=""9780274239993""",0,4.50,Wentworth Press,Paperback,388,2018,,,2024/05/09,to-read,to-read (#1160),to-read,,,,0,0
193390908,Holding On to Nothing,Elizabeth Chiles Shelburne,"Shelburne, Elizabeth Chiles",,"=""1958888206""","=""9781958888209""",0,3.84,Blair,Paperback,276,2024,2019,,2024/05/04,to-read,to-read (#1137),to-read,,,,0,0
211479192,Water Moon,Samantha Sotto Yambao,"Yambao, Samantha Sotto",,"=""0593724992""","=""9780593724996""",0,4.07,Del Rey,Hardcover,384,2025,2025,,2024/05/07,to-read,to-read (#1159),to-read,,,,0,0
1084867,Down the Line: The Collected Writings of Bayard Rustin,Bayard Rustin,"Rustin, Bayard",C. Vann Woodward,"=""0812901851""","=""9780812901856""",0,4.20,Quadrangle Books,Paperback,355,1971,1971,,2024/05/06,to-read,to-read (#1158),to-read,,,,0,0
195791072,Women in the Valley of the Kings: The Untold Story of Women Egyptologists in the Gilded Age,Kathleen Sheppard,"Sheppard, Kathleen",,"=""125028435X""","=""9781250284358""",0,3.81,St. Martin's Press,Hardcover,320,2024,2024,,2024/05/06,to-read,to-read (#1157),to-read,,,,0,0
197525313,Holy City,Henry Wise,"Wise, Henry",,"=""0802162916""","=""9780802162915""",0,3.90,Atlantic Monthly Press,Hardcover,352,2024,2024,,2024/05/06,to-read,to-read (#1156),to-read,,,,0,0
202102049,Mina's Matchbox,Yōko Ogawa,"Ogawa, Yōko",Stephen B. Snyder,"=""0593316088""","=""9780593316085""",0,3.82,Pantheon,Hardcover,288,2024,2006,,2024/05/06,to-read,to-read (#1155),to-read,,,,0,0
61743464,You Always Leave,Natalija Namesic,"Namesic, Natalija",,"=""""","=""9798817269215""",0,4.90,Self-Published,Paperback,168,2022,2022,,2024/05/06,to-read,to-read (#1154),to-read,,,,0,0
14940,Who's Afraid of Virginia Woolf?,Edward Albee,"Albee, Edward",,"=""0451218590""","=""9780451218599""",0,4.06,Berkley,Paperback,272,2006,1962,,2024/05/05,"to-read, books-on-tape","to-read (#1153), books-on-tape (#76)",to-read,,,,0,0
217516,Vulcan's Glory (Star Trek: The Original Series #44),D.C. Fontana,"Fontana, D.C.",,"=""1852860987""","=""9781852860981""",0,3.75,Pocket Books,Paperback,252,1989,1989,,2024/05/05,"to-read, books-on-tape","to-read (#1152), books-on-tape (#75)",to-read,,,,0,0
1424995,"The Thief Who Couldn't Sleep (Evan Tanner, #1)",Lawrence Block,"Block, Lawrence",,"=""0061258067""","=""9780061258060""",0,3.74,Harper,Mass Market Paperback,224,2007,1966,,2024/05/05,"to-read, books-on-tape","to-read (#1151), books-on-tape (#74)",to-read,,,,0,0
12938,King Lear,William Shakespeare,"Shakespeare, William",William James Rolfe,"=""""","=""""",0,3.91,Simon & Schuster,Mass Market Paperback,338,2004,1605,,2024/05/05,"to-read, books-on-tape","to-read (#1150), books-on-tape (#73)",to-read,,,,0,0
742727,Five Plays: A Dramabook,Jean Cocteau,"Cocteau, Jean",,"=""0809007223""","=""9780809007226""",0,3.91,Hill & Wang Pub,Paperback,310,1996,1961,,2024/05/05,"to-read, books-on-tape","to-read (#1149), books-on-tape (#72)",to-read,,,,0,0
134428947,The Treasure Of Our Tongue: The Story Of English From Its Present Eminencce As The Most Widely Spoken Language - 1st Edition/1st Printing,Lincoln Barnett,"Barnett, Lincoln",,"=""""","=""""",0,4.38,Alfred A. Knopf,Hardcover,0,1964,1964,,2024/05/05,"to-read, books-on-tape","to-read (#1148), books-on-tape (#71)",to-read,,,,0,0
30289,The Republic,Plato,"Plato, Plato",Desmond Lee,"=""0140449140""","=""9780140449143""",0,3.96,Penguin Classics,Paperback,416,2003,-400,,2023/07/16,"to-read, books-on-tape","to-read (#472), books-on-tape (#70)",to-read,,,,0,0
52357,Beowulf,Unknown,"Unknown, Unknown",Seamus Heaney,"=""0393320979""","=""9780393320978""",4,3.49,W.W. Norton & Company,Paperback,256,2001,1000,,2016/01/05,books-on-tape,books-on-tape (#69),read,,,,1,0
377508,The Spiritual Exercises of Saint Ignatius: Saint Ignatius' Profound Precepts of Mystical Theology (Image Classics),Ignatius of Loyola,"Loyola, Ignatius of",Anthony Mottola,"=""0385024363""","=""9780385024365""",0,4.07,Random House Publishing Group,Paperback,224,1964,1548,,2024/05/05,"to-read, books-on-tape","to-read (#1147), books-on-tape (#68)",to-read,,,,0,0
6621160,Ted Hughes: Poems Selected by Simon Armitage,Ted Hughes,"Hughes, Ted",Simon Armitage,"=""0571246982""","=""9780571246984""",0,3.83,Faber and Faber,Hardcover,160,2009,1974,,2024/05/05,"to-read, books-on-tape","to-read (#1146), books-on-tape (#67)",to-read,,,,0,0
56212907,The Waste Land and Other Poems (Vintage Classics),T.S. Eliot,"Eliot, T.S.",,"=""0593313348""","=""9780593313343""",3,4.22,Vintage,Paperback,85,2021,1922,2023/09/03,2023/09/01,books-on-tape,books-on-tape (#66),read,,,,1,0
13006,Julius Caesar,William Shakespeare,"Shakespeare, William","Harold Bloom, Roma Gill, William Allan Neilson","=""0198320272""","=""9780198320272""",0,3.70,Oxford University Press,Paperback,175,2002,1599,,2024/05/05,"to-read, books-on-tape","to-read (#1145), books-on-tape (#65)",to-read,,,,0,0
227463,A Clockwork Orange,Anthony Burgess,"Burgess, Anthony",,"=""""","=""""",0,4.00,W. W. Norton & Company,Paperback,192,1986,1962,,2016/01/05,"to-read, books-on-tape","to-read (#4), books-on-tape (#64)",to-read,,,,0,0
91571,Measure for Measure,William Shakespeare,"Shakespeare, William","Barbara A. Mowat, Paul Werstine","=""0743484908""","=""9780743484909""",0,3.67,Simon & Schuster,Paperback,278,2005,1604,,2024/05/05,"to-read, books-on-tape","to-read (#1144), books-on-tape (#63)",to-read,,,,0,0
584637,Utilitarianism,John Stuart Mill,"Mill, John Stuart",George Sher,"=""087220605X""","=""9780872206052""",0,3.68,Hackett Publishing Company,Paperback,71,2002,1861,,2024/05/05,"to-read, books-on-tape","to-read (#1143), books-on-tape (#62)",to-read,,,,0,0
1569574,Nuclear dictionary,Michael Stephenson,"Stephenson, Michael",,"=""0582892120""","=""9780582892125""",0,3.00,Longman,Paperback,,1985,1985,,2024/05/05,"to-read, books-on-tape","to-read (#1142), books-on-tape (#61)",to-read,,,,0,0
2392108,Sandition,Jane Austen,"Austen, Jane",Anne Telscombe,"=""0749324295""","=""9780749324292""",0,3.79,Random House UK,Paperback,320,1998,1975,,2024/05/05,"to-read, books-on-tape","to-read (#1141), books-on-tape (#60)",to-read,,,,0,0
195853492,The Explorers: A New History of America in Ten Expeditions,Amanda  Bellows,"Bellows, Amanda",,"=""0063227401""","=""9780063227408""",0,3.87,William Morrow,Hardcover,384,2024,2024,,2024/05/05,to-read,to-read (#1140),to-read,,,,0,0
197525309,What the Wild Sea Can Be: The Future of the World’s Ocean,Helen Scales,"Scales, Helen",,"=""0802162991""","=""9780802162991""",0,4.20,Atlantic Monthly Press,Hardcover,320,2024,,,2024/05/05,to-read,to-read (#1139),to-read,,,,0,0
61436678,Echoes of Forgotten Places,Helen F. Wand,"Wand, Helen F.",,"=""1643885944""","=""9781643885940""",0,4.63,Luminare Press,Paperback,558,2022,,,2024/05/04,to-read,to-read (#1138),to-read,,,,0,0
203800257,The Book Swap,Tessa Bickers,"Bickers, Tessa",,"=""1525836706""","=""9781525836701""",0,3.77,Graydon House,Hardcover,336,2024,2024,,2024/05/04,to-read,to-read (#1136),to-read,,,,0,0
183910787,Open Season: Stories,Shaukat Ajmeri,"Ajmeri, Shaukat",,"=""1774151553""","=""9781774151556""",0,5.00,Mawenzi House Publishers Ltd.,Paperback,176,2024,,,2024/05/04,to-read,to-read (#1135),to-read,,,,0,0
62919732,Lady Tan’s Circle of Women,Lisa See,"See, Lisa",,"=""1982117087""","=""9781982117085""",0,4.36,Scribner,Hardcover,352,2023,2023,,2024/05/04,to-read,to-read (#1134),to-read,,,,0,0
208430613,How to Write About Africa: Collected Works,Binyavanga Wainaina,"Wainaina, Binyavanga","Achal Prabhala, Chimamanda Ngozi Adichie","=""081298966X""","=""9780812989663""",0,4.39,One World,Paperback,368,2024,2006,,2024/05/04,to-read,to-read (#1133),to-read,,,,0,0
197036048,The Last Twelve Miles,Erika Robuck,"Robuck, Erika",,"=""1728299837""","=""9781728299839""",0,4.00,Sourcebooks Landmark,Paperback,368,2024,2024,,2024/05/04,to-read,to-read (#1132),to-read,,,,0,0
30019,Isaac Asimov's Guide to Earth and Space,Isaac Asimov,"Asimov, Isaac",,"=""0449220591""","=""9780449220597""",0,4.22,Fawcett,Mass Market Paperback,288,1993,1988,,2024/05/04,"to-read, books-on-tape","to-read (#1131), books-on-tape (#59)",to-read,,,,0,0
1078,"The Good Earth (House of Earth, #1)",Pearl S. Buck,"Buck, Pearl S.","Stephanie Reents, Cynthia Brantley Johnson","=""1416500189""","=""9781416500186""",4,4.00,Howard Publishing Co,Paperback,418,2005,1931,,2016/01/05,books-on-tape,books-on-tape (#58),read,,,,1,0
1420,Hamlet,William Shakespeare,"Shakespeare, William","Harold Bloom, Rex Gibson, Israel Gollancz, Henry Norman Hudson, L.A. Sherman, Max J. Herzberg","=""0521618746""","=""9780521618748""",0,4.02,Cambridge University Press,Paperback,289,2005,1601,,2024/05/04,"to-read, books-on-tape","to-read (#1130), books-on-tape (#57)",to-read,,,,0,0
18414,Utopia,Thomas More,"More, Thomas",Paul Turner,"=""0140449108""","=""9780140449105""",0,3.55,Penguin Classics,Paperback,113,2003,1516,,2024/05/04,"to-read, books-on-tape","to-read (#1129), books-on-tape (#56)",to-read,,,,0,0
30672,Darkness at Noon,Arthur Koestler,"Koestler, Arthur",Daphne Hardy,"=""0553265954""","=""9780553265958""",5,4.11,Bantam Books,Mass Market Paperback,216,1984,1940,2023/03/21,2023/03/11,books-on-tape,books-on-tape (#55),read,,,,1,0
10104532,Babette’s Feast,Isak Dinesen,"Dinesen, Isak",Karen Blixen,"=""0141195932""","=""9780141195933""",0,3.85,Penguin Modern Classics,Paperback,54,2011,1958,,2024/05/04,"to-read, books-on-tape","to-read (#1128), books-on-tape (#54)",to-read,,,,0,0
18114322,The Grapes of Wrath,John Steinbeck,"Steinbeck, John",,"=""067001690X""","=""9780670016907""",0,4.01,Viking,Hardcover,479,2014,1939,,2024/05/04,"to-read, books-on-tape","to-read (#1127), books-on-tape (#53)",to-read,,,,0,0
5308,The Pearl,John Steinbeck,"Steinbeck, John",,"=""0142000698""","=""9780142000694""",4,3.53,Penguin Books,Paperback,96,2002,1947,,2016/01/05,books-on-tape,books-on-tape (#52),read,,,,1,0
51906,The Mystery of Consciousness,John Rogers Searle,"Searle, John Rogers",,"=""1862071225""","=""9781862071223""",0,3.74,Granta Books,Paperback,,1998,1990,,2024/05/04,"to-read, books-on-tape","to-read (#1126), books-on-tape (#51)",to-read,,,,0,0
7624,Lord of the Flies,William Golding,"Golding, William",,"=""0140283331""","=""9780140283334""",0,3.69,Penguin Books ,Paperback,182,1999,1954,,2024/05/04,"to-read, books-on-tape","to-read (#1125), books-on-tape (#50)",to-read,,,,0,0
55987,Beyond Freedom and Dignity,B. F. Skinner,"Skinner, B. F.",,"=""0872206270""","=""9780872206274""",0,3.75,"Hackett Publishing Company, Inc.",Paperback,240,2002,1971,,2024/05/04,"to-read, books-on-tape","to-read (#1124), books-on-tape (#49)",to-read,,,,0,0
5107,The Catcher in the Rye,J.D. Salinger,"Salinger, J.D.",,"=""0316769177""","=""9780316769174""",4,3.80,Back Bay Books,Paperback,277,2001,1951,,2016/01/06,books-on-tape,books-on-tape (#48),read,,,,1,0
41735,"Billy Budd, Sailor",Herman Melville,"Melville, Herman",,"=""014062175X""","=""9780140621754""",0,3.17,Penguin Books Ltd,Paperback,96,1995,1924,,2024/05/04,"to-read, books-on-tape","to-read (#1123), books-on-tape (#47)",to-read,,,,0,0
56759,The Mayor of Casterbridge,Thomas Hardy,"Hardy, Thomas",Keith Wilson,"=""""","=""""",0,3.86,Penguin Books Ltd,Paperback,393,2003,1886,,2024/05/04,"to-read, books-on-tape","to-read (#1122), books-on-tape (#46)",to-read,,,,0,0
18135,Romeo and Juliet,William Shakespeare,"Shakespeare, William",,"=""""","=""""",3,3.74,Washington Square Press,Mass Market Paperback,281,2002,1597,,2016/01/05,books-on-tape,books-on-tape (#45),read,,,,1,0
2140315,The Grass Harp and The Tree of Night,Truman Capote,"Capote, Truman",,"=""0451120434""","=""9780451120434""",0,3.84,Berkley,Mass Market Paperback,,1980,,,2024/05/04,"to-read, books-on-tape","to-read (#1121), books-on-tape (#44)",to-read,,,,0,0
46730,A Journal of the Plague Year,Daniel Defoe,"Defoe, Daniel",Cynthia Wall,"=""0140437851""","=""9780140437850""",0,3.56,Penguin Classics,Paperback,289,2003,1722,,2024/05/04,"to-read, books-on-tape","to-read (#1120), books-on-tape (#43)",to-read,,,,0,0
100915,"The Lion, the Witch and the Wardrobe (Chronicles of Narnia, #1)",C.S. Lewis,"Lewis, C.S.","Tormod Haugen, Per Svein Paulsen","=""""","=""""",3,4.24,HarperCollins Publishers,Paperback,206,2005,1950,,2016/01/05,books-on-tape,books-on-tape (#42),read,,,,1,0
5659,The Wind in the Willows,Kenneth Grahame,"Grahame, Kenneth",Gillian Avery,"=""0143039091""","=""9780143039099""",0,4.01,Penguin Books,Paperback,197,2005,1908,,2024/05/04,"to-read, books-on-tape","to-read (#1119), books-on-tape (#41)",to-read,,,,0,0
24213,Alice’s Adventures in Wonderland / Through the Looking-Glass,Lewis Carroll,"Carroll, Lewis","Martin Gardner, John Tenniel","=""""","=""""",0,4.06,Penguin Group (USA),Paperback,239,2000,1871,,2024/05/04,"to-read, books-on-tape","to-read (#1118), books-on-tape (#40)",to-read,,,,0,0
157993,The Little Prince,Antoine de Saint-Exupéry,"Saint-Exupéry, Antoine de",Richard Howard,"=""""","=""""",0,4.33,"Harcourt, Inc.",Paperback,96,2000,1943,,2024/05/04,"to-read, books-on-tape","to-read (#1117), books-on-tape (#39)",to-read,,,,0,0
8909,The War of the Worlds,H.G. Wells,"Wells, H.G.",Arthur C. Clarke,"=""0375759239""","=""9780375759239""",0,3.83,Modern Library,Paperback,192,2002,1898,,2024/05/04,"to-read, books-on-tape","to-read (#1116), books-on-tape (#38)",to-read,,,,0,0
140225,"The Voyage of the Dawn Treader (Chronicles of Narnia, #3)",C.S. Lewis,"Lewis, C.S.",Pauline Baynes,"=""006112527X""","=""9780061125270""",0,4.09,HarperCollins,Hardcover,248,2006,1952,,2024/05/04,"to-read, books-on-tape","to-read (#1115), books-on-tape (#37)",to-read,,,,0,0
9640,A Collection of Essays,George Orwell,"Orwell, George",,"=""0156186004""","=""9780156186001""",0,4.30,Mariner Books,Paperback,316,1981,1941,,2024/05/04,"to-read, books-on-tape","to-read (#1114), books-on-tape (#36)",to-read,,,,0,0
1142419,Butch Cassidy and the Sundance Kid: Screenplay,William Goldman,"Goldman, William",,"=""0552082627""","=""9780552082624""",0,4.28,Dell,Paperback,192,1969,1968,,2024/05/04,"to-read, books-on-tape","to-read (#1113), books-on-tape (#35)",to-read,,,,0,0
156378,The Elephant Man,Christine Sparks,"Sparks, Christine",,"=""0345345134""","=""9780345345134""",0,3.97,Ballantine Books,Mass Market Paperback,288,1986,1980,,2024/05/04,"to-read, books-on-tape","to-read (#1112), books-on-tape (#34)",to-read,,,,0,0
345061,The Complete Book of Palmistry,Joyce Wilson,"Wilson, Joyce",,"=""0553255959""","=""9780553255959""",0,3.60,Bantam,Mass Market Paperback,192,1983,1980,,2024/05/04,"to-read, books-on-tape","to-read (#1111), books-on-tape (#33)",to-read,,,,0,0
19068,The Nicomachean Ethics,Aristotle,"Aristotle, Aristotle","Hugh Tredennick, J.A.K. Thomson, Jonathan Barnes","=""0140449493""","=""9780140449495""",0,3.99,Penguin Classics,Paperback,329,2004,-350,,2024/05/04,"to-read, books-on-tape","to-read (#1110), books-on-tape (#32)",to-read,,,,0,0
13270,Poetics,Aristotle,"Aristotle, Aristotle",Malcolm Heath,"=""0140446362""","=""9780140446364""",0,3.83,Penguin Classics,Paperback,62,1996,-335,,2024/05/04,"to-read, books-on-tape","to-read (#1109), books-on-tape (#31)",to-read,,,,0,0
7733,Gulliver’s Travels,Jonathan Swift,"Swift, Jonathan","Louis Rhead, William Dean Howells, Robert DeMaria Jr., Joshua Shelton","=""0141439491""","=""9780141439495""",0,3.58,Penguin,Paperback,306,2017,1726,,2024/05/04,"to-read, books-on-tape","to-read (#1108), books-on-tape (#30)",to-read,,,,0,0
379662,The Two Sources of Morality and Religion,Henri Bergson,"Bergson, Henri","R. Ashley Audra, Cloudesley Brereton, W.H. Carter","=""0268018359""","=""9780268018351""",0,3.79,University of Notre Dame Press,Paperback,320,1977,1932,,2024/05/04,"to-read, books-on-tape","to-read (#1107), books-on-tape (#29)",to-read,,,,0,0
582067,Anti-Intellectualism in American Life,Richard Hofstadter,"Hofstadter, Richard",,"=""0394703170""","=""9780394703176""",0,4.12,Vintage,Paperback,434,1964,1963,,2024/05/04,"to-read, books-on-tape","to-read (#1106), books-on-tape (#28)",to-read,,,,0,0
7714,Pygmalion,George Bernard Shaw,"Shaw, George Bernard",,"=""0486282228""","=""9780486282220""",0,3.89,Dover Publications,Paperback,82,1994,1913,,2024/05/04,"to-read, books-on-tape","to-read (#1105), books-on-tape (#27)",to-read,,,,0,0
28862,The Prince,Niccolò Machiavelli,"Machiavelli, Niccolò","Rufus Goodwin, Benjamin Martinez, W.K. Marriott, Denis Daly, Μαρία Κασωτάκη","=""0937832383""","=""9780937832387""",0,3.84,Dante University Press,Paperback,144,2014,1513,,2019/05/21,books-on-tape,books-on-tape (#26),read,,,,1,0
30561,Ape and Essence,Aldous Huxley,"Huxley, Aldous",,"=""0929587782""","=""9780929587783""",0,3.74,Ivan R. Dee,Paperback,222,1992,1948,,2024/05/04,"to-read, books-on-tape","to-read (#1104), books-on-tape (#25)",to-read,,,,0,0
415419,Dodsworth,Sinclair Lewis,"Lewis, Sinclair",Michael  Meyer,"=""0451525981""","=""9780451525987""",0,4.03,Signet Classics,Paperback,384,1995,1929,,2024/05/04,"to-read, books-on-tape","to-read (#1103), books-on-tape (#24)",to-read,,,,0,0
355697,All Quiet on the Western Front,Erich Maria Remarque,"Remarque, Erich Maria",Arthur Wesley Wheen,"=""0449213943""","=""9780449213940""",5,4.08,Ballantine Books,Mass Market Paperback,296,1987,1928,,2016/01/05,books-on-tape,books-on-tape (#23),read,,,,1,0
162898,A Connecticut Yankee in King Arthur's Court,Mark Twain,"Twain, Mark",,"=""""","=""""",0,3.77,Simon & Schuster,Paperback,480,2007,1889,,2024/05/04,"to-read, books-on-tape","to-read (#1102), books-on-tape (#22)",to-read,,,,0,0
16640,The Sorrows of Young Werther,Johann Wolfgang von Goethe,"Goethe, Johann Wolfgang von","Burton Pike, R. Dillon Boylan","=""0812969901""","=""9780812969900""",0,3.69,Modern Library,Paperback,149,2005,1774,,2024/03/16,"to-read, books-on-tape","to-read (#899), books-on-tape (#21)",to-read,,,,0,0
13574694,The Pocket Book of O. Henry Stories,O. Henry,"Henry, O.",Harry Hansen,"=""0671836471""","=""9780671836474""",0,4.06,Pocket Classics,Paperback,238,1948,1901,,2024/05/04,"to-read, books-on-tape","to-read (#1101), books-on-tape (#20)",to-read,,,,0,0
