user_id,playlist_owner,playlist_id,playlist_name,playlist_desc,playlist_art,track_count,is_collab,is_public
1292707055,Matthew Flathers,4qev3Fh6ZGQsBhWRKCTjNP,All Weather is Shorts Weather,,https://image-cdn-ak.spotifycdn.com/image/ab67706c0000da8440601b7f3fa37def9f66579d,79,FALSE,TRUE
1292707055,Matthew Flathers,4BeLgttjCMKJ6gVEsWpZFf,Orange,,https://image-cdn-ak.spotifycdn.com/image/ab67706c0000da8443b69f66cabf6ae4b26a7ded,70,FALSE,TRUE
1292707055,Matthew Flathers,1kFAlfgQA3wC6tsEqSt0Oe,Dollface,Songs I liked from the TV Show Dollface,https://image-cdn-ak.spotifycdn.com/image/ab67706c0000da843fea3565ca39406587577d15,25,FALSE,TRUE
1292707055,Matthew Flathers,2ZtfWG7gUPQWeicEACHqJQ,Farming Boots With The Tassels,,https://mosaic.scdn.co/640/ab67616d00001e0202476f097fd8a49e00f1959cab67616d00001e024dcf101b9169329cf61ef522ab67616d00001e028bd4a20032a613d28e909109ab67616d00001e029d1c9c227982746104ae76ec,26,FALSE,TRUE
1292707055,Matthew Flathers,5svcCcfdzTqYIQimtwKy0d,Going 80 in Suburbia,,https://image-cdn-ak.spotifycdn.com/image/ab67706c0000da844d69242223d4cc440cf18f73,21,FALSE,TRUE
1292707055,Matthew Flathers,4x367UX9LnCG4wrdmo2FhG,A Desert on the Coast,,https://image-cdn-ak.spotifycdn.com/image/ab67706c0000da8457d00bbfbf682639d8a69b55,22,FALSE,TRUE
1292707055,Matthew Flathers,16Sue0ex6FUX4QZ8Z97cE9,Sleazy Cheezy I'm So Easy,,https://image-cdn-ak.spotifycdn.com/image/ab67706c0000da84c976ddda342b005233ad887c,114,FALSE,TRUE
1292707055,Matthew Flathers,1kzszVCOzbjTsJBzrD0GhX,Me So Saxy,,https://mosaic.scdn.co/640/ab67616d00001e022168546c4aaf40a6d06b6cbaab67616d00001e0235959e2bc8a2c326d3a7ed21ab67616d00001e029bbe1280dbfa81392d90c1ddab67616d00001e02c136203bd19a1412c4d84278,24,FALSE,TRUE
1292707055,Matthew Flathers,1kmsbDnG0zclDGHaEYWV8b,piano music,,https://mosaic.scdn.co/640/ab67616d00001e02759eb3a3e0091f9afa18da31ab67616d00001e02b27025b3f345a34f7417dc11ab67616d00001e02c014890e8508f64ac7fad834ab67616d00001e02c3f61dcc906fb631e6da8365,29,FALSE,TRUE
1292707055,Matthew Flathers,0NvkotCyD0TOfl8Y68LU54,Outgrowing Astronaut Aspirations,,https://mosaic.scdn.co/640/ab67616d00001e0213c6cb6a81c8db4dbc8b9924ab67616d00001e02da2db3d10931497133fab5ebab67616d00001e02f860547bc8ba0c59df4fe2c3ab67616d00001e02fff2cb485c36a6d8f639bdba,44,FALSE,TRUE
1292707055,Matthew Flathers,3BZhOWCoEt6kAaGRITStCh,Fight Against Injustice,,https://mosaic.scdn.co/640/ab67616d00001e022e3d1de8b2f61a477ae1ed6cab67616d00001e023504664c17b7b99a3cb7d116ab67616d00001e02c79a70e8167cc1a4fab83781ab67616d00001e02d81a092eb373ded457d94eec,24,FALSE,TRUE
1292707055,Matthew Flathers,5M1MNEbysyXjKrKONIAuAr,1-100,,https://mosaic.scdn.co/640/ab67616d00001e024dd589bc587c850568ff3ea6ab67616d00001e029e899b4819317a6130328275ab67616d00001e02b5d9c8de465654c20d77305cab67616d00001e02cc8fa71a43ad87783b3f64be,84,FALSE,TRUE
1292707055,Matthew Flathers,43uOgHAFQjRXIpciMdU4iZ,Talkies,,https://mosaic.scdn.co/640/ab67616d00001e022d45fc79e950b7e99d40adaaab67616d00001e024cc6c9355e8936cb8d40e3b6ab67616d00001e025874248b6c16a5731d696b77ab67616d00001e02e7b112958ad704ac1a9d05fa,15,FALSE,TRUE
1292707055,Matthew Flathers,6KYvPbm63vwHGfWIopov5w,Italian,,https://mosaic.scdn.co/640/ab67616d00001e0210048646e41f422c04aaa435ab67616d00001e021a905b33d81c631fcae0e7a4ab67616d00001e023316884e3878a12d182c2b0bab67616d00001e02b4e17a5da17193b3c9d52d70,10,FALSE,TRUE
1292707055,Matthew Flathers,6qHYWu5cbXT5BZNTsJmAhS,Beach Road 2023,,https://image-cdn-ak.spotifycdn.com/image/ab67706c0000da84d194b95923553cf7abbfd116,32,FALSE,TRUE
1292707055,Matthew Flathers,0d9N1uQekIngntQrRaXcxN,Judith Likes,,https://mosaic.scdn.co/640/ab67616d00001e021cdcb771db172642d5251b20ab67616d00001e027563abd8344a283666509e75ab67616d00001e028d261c1cace3b6f33600b167ab67616d00001e02fd548961815d35297821a5be,11,FALSE,TRUE
1292707055,Matthew Flathers,12YEngXmGV0KIvV95RzZO7,"when they go low, we go high",,https://mosaic.scdn.co/640/ab67616d00001e021cdc7eab166fcbfcaf8be8f6ab67616d00001e026b18d0490878750cd69abf2cab67616d00001e026d87f7b4c9ef7218c07df53cab67616d00001e0272c9f7a7c75eba39726106a6,247,TRUE,TRUE
